ID_Venta,Fecha,Producto,Categoria,Region,Vendedor,Precio_Unitario,Cantidad,Descuento_%,Total
V-039580,2025-09-19,Auriculares Bluetooth,Electronica,Centro,Pedro Sanchez,1091.54,3,0,3274.62
V-027634,2025-09-19,Escritorio,Muebles,Este,Laura Torres,1875.42,1,5,1781.65
V-014790,2025-09-19,Monitor 27',Electronica,Este,Diego Flores,4094.19,4,0,16376.76
V-006366,2025-09-19,Router WiFi,Electronica,Norte,Carlos Lopez,1371.54,2,5,2605.93
V-010039,2025-09-19,Impresora,Oficina,Norte,Carlos Lopez,3104.72,5,0,15523.6
V-026118,2025-09-19,Smartphone,Electronica,Centro,Pedro Sanchez,7286.16,2,5,13843.7
V-008477,2025-09-19,Mouse Gaming,Perifericos,Centro,Sofia Ramirez,708.16,3,0,2124.48
V-011369,2025-09-19,Auriculares Bluetooth,Electronica,Centro,Pedro Sanchez,596.04,2,0,1192.08
V-003016,2025-09-19,Tablet,Electronica,Norte,Maria Garcia,3494.08,4,0,13976.32
V-001183,2025-09-19,Smartphone,Electronica,Este,Diego Flores,5627.16,4,0,22508.64
V-017281,2025-09-19,Teclado Mecanico,Perifericos,Este,Diego Flores,1465.36,5,5,6960.46
V-019646,2025-09-19,Laptop Gamer,Electronica,Oeste,Valentina Ortiz,16340.21,1,0,16340.21
V-021325,2025-09-19,Tablet,Electronica,Centro,Pedro Sanchez,3757.6,2,5,7139.44
V-028789,2025-09-19,Laptop Gamer,Electronica,Norte,Maria Garcia,15197.66,1,5,14437.78
V-044641,2025-09-19,Webcam HD,Electronica,Sur,Luis Hernandez,1047.91,2,0,2095.82
V-027680,2025-09-19,Tablet,Electronica,Este,Laura Torres,4963.84,2,0,9927.68
V-043165,2025-09-19,Silla Ergononica,Muebles,Este,Diego Flores,5932.2,2,5,11271.18
V-002914,2025-09-19,Disco SSD 1TB,Electronica,Centro,Pedro Sanchez,1517.67,4,0,6070.68
V-022214,2025-09-19,Laptop Gamer,Electronica,Centro,Sofia Ramirez,15518.94,2,5,29485.99
V-023161,2025-09-19,Escritorio,Muebles,Centro,Pedro Sanchez,2452.49,2,5,4659.73
V-037053,2025-09-19,Tablet,Electronica,Centro,Pedro Sanchez,5652.29,4,10,20348.24
V-038467,2025-09-19,Webcam HD,Electronica,Este,Diego Flores,1205.42,1,0,1205.42
V-004978,2025-09-19,Laptop Gamer,Electronica,Este,Diego Flores,12065.09,5,15,51276.63
V-034066,2025-09-19,Router WiFi,Electronica,Sur,Luis Hernandez,960.21,4,5,3648.8
V-014680,2025-09-19,Teclado Mecanico,Perifericos,Este,Diego Flores,1469.25,5,5,6978.94
V-006999,2025-09-19,Disco SSD 1TB,Electronica,Sur,Ana Martinez,1597.0,3,0,4791.0
V-018341,2025-09-19,Hub USB-C,Perifericos,Centro,Sofia Ramirez,605.3,5,10,2723.85
V-011770,2025-09-19,Router WiFi,Electronica,Oeste,Miguel Angel,1643.95,3,0,4931.85
V-013525,2025-09-19,Smartphone,Electronica,Sur,Ana Martinez,7893.22,4,0,31572.88
V-018995,2025-09-19,Escritorio,Muebles,Norte,Carlos Lopez,2355.21,3,0,7065.63
V-007506,2025-09-19,Laptop Gamer,Electronica,Sur,Ana Martinez,12721.3,2,5,24170.47
V-029924,2025-09-19,Escritorio,Muebles,Centro,Sofia Ramirez,2553.0,3,5,7276.05
V-031650,2025-09-19,Laptop Gamer,Electronica,Centro,Sofia Ramirez,12126.45,1,0,12126.45
V-034916,2025-09-19,Laptop Gamer,Electronica,Norte,Maria Garcia,16884.96,5,5,80203.56
V-044026,2025-09-19,Webcam HD,Electronica,Oeste,Miguel Angel,1408.83,4,5,5353.55
V-013385,2025-09-19,Monitor 27',Electronica,Oeste,Valentina Ortiz,4050.9,5,10,18229.05
V-009501,2025-09-19,Router WiFi,Electronica,Este,Laura Torres,1292.05,5,5,6137.24
V-007712,2025-09-19,Smartphone,Electronica,Oeste,Miguel Angel,5119.74,2,5,9727.51
V-034600,2025-09-19,Mouse Gaming,Perifericos,Oeste,Valentina Ortiz,637.93,7,10,4018.96
V-041020,2025-09-19,Mouse Gaming,Perifericos,Norte,Carlos Lopez,570.81,3,10,1541.19
V-007801,2025-09-19,Tablet,Electronica,Norte,Carlos Lopez,5121.99,1,5,4865.89
V-010355,2025-09-19,Mouse Gaming,Perifericos,Centro,Sofia Ramirez,535.16,3,0,1605.48
V-007228,2025-09-19,Silla Ergononica,Muebles,Centro,Pedro Sanchez,7035.43,3,5,20050.98
V-026082,2025-09-19,Smartphone,Electronica,Oeste,Valentina Ortiz,7664.42,4,0,30657.68
V-019572,2025-09-19,Hub USB-C,Perifericos,Centro,Pedro Sanchez,593.85,5,10,2672.32
V-013611,2025-09-20,Impresora,Oficina,Sur,Luis Hernandez,3236.9,5,10,14566.05
V-001846,2025-09-20,Router WiFi,Electronica,Oeste,Miguel Angel,1693.96,5,5,8046.31
V-009288,2025-09-20,Laptop Gamer,Electronica,Este,Laura Torres,13809.16,2,0,27618.32
V-011153,2025-09-20,Silla Ergononica,Muebles,Este,Laura Torres,6146.11,1,5,5838.8
V-006868,2025-09-20,Monitor 27',Electronica,Este,Diego Flores,4735.91,1,0,4735.91
V-042289,2025-09-20,Webcam HD,Electronica,Oeste,Valentina Ortiz,817.56,1,0,817.56
V-026147,2025-09-20,Monitor 27',Electronica,Sur,Ana Martinez,4143.68,2,0,8287.36
V-035995,2025-09-20,Smartphone,Electronica,Centro,Sofia Ramirez,7406.06,2,5,14071.51
V-003439,2025-09-20,Monitor 27',Electronica,Centro,Pedro Sanchez,4290.46,2,0,8580.92
V-022611,2025-09-20,Impresora,Oficina,Centro,Pedro Sanchez,2128.81,5,10,9579.64
V-012033,2025-09-20,Webcam HD,Electronica,Oeste,Miguel Angel,947.41,4,10,3410.68
V-038049,2025-09-20,Mouse Gaming,Perifericos,Oeste,Valentina Ortiz,585.16,4,10,2106.58
V-025388,2025-09-20,Escritorio,Muebles,Oeste,Miguel Angel,3007.19,2,0,6014.38
V-020930,2025-09-20,Tablet,Electronica,Sur,Ana Martinez,3558.16,6,10,19214.06
V-018442,2025-09-20,Mouse Gaming,Perifericos,Este,Diego Flores,755.33,2,0,1510.66
V-042979,2025-09-20,Auriculares Bluetooth,Electronica,Centro,Sofia Ramirez,1185.2,4,10,4266.72
V-035376,2025-09-20,Escritorio,Muebles,Centro,Sofia Ramirez,2233.7,3,5,6366.04
V-020066,2025-09-20,Auriculares Bluetooth,Electronica,Centro,Pedro Sanchez,958.82,3,5,2732.64
V-022099,2025-09-20,Hub USB-C,Perifericos,Norte,Carlos Lopez,522.15,5,0,2610.75
V-004433,2025-09-20,Hub USB-C,Perifericos,Oeste,Valentina Ortiz,554.36,3,0,1663.08
V-022722,2025-09-20,Router WiFi,Electronica,Norte,Carlos Lopez,1577.92,6,15,8047.39
V-021319,2025-09-20,Mouse Gaming,Perifericos,Sur,Ana Martinez,257.89,2,0,515.78
V-007644,2025-09-20,Mouse Gaming,Perifericos,Oeste,Miguel Angel,664.39,7,5,4418.19
V-004140,2025-09-20,Silla Ergononica,Muebles,Norte,Carlos Lopez,6924.6,5,10,31160.7
V-026279,2025-09-20,Router WiFi,Electronica,Este,Diego Flores,940.36,2,0,1880.72
V-001355,2025-09-20,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,913.64,7,10,5755.93
V-007752,2025-09-20,Escritorio,Muebles,Centro,Pedro Sanchez,2236.09,1,10,2012.48
V-008514,2025-09-20,Impresora,Oficina,Norte,Carlos Lopez,2314.74,4,5,8796.01
V-029325,2025-09-20,Lampara LED,Oficina,Este,Laura Torres,318.39,4,0,1273.56
V-024619,2025-09-20,Hub USB-C,Perifericos,Este,Diego Flores,624.01,3,5,1778.43
V-019275,2025-09-20,Tablet,Electronica,Norte,Carlos Lopez,5932.83,2,5,11272.38
V-038858,2025-09-20,Auriculares Bluetooth,Electronica,Sur,Luis Hernandez,718.92,4,5,2731.9
V-007858,2025-09-20,Smartphone,Electronica,Centro,Pedro Sanchez,5243.85,5,0,26219.25
V-025038,2025-09-20,Teclado Mecanico,Perifericos,Centro,Pedro Sanchez,1448.13,2,0,2896.26
V-005444,2025-09-20,Silla Ergononica,Muebles,Sur,Ana Martinez,3984.32,1,0,3984.32
V-030106,2025-09-20,Webcam HD,Electronica,Sur,Luis Hernandez,1047.11,3,0,3141.33
V-015279,2025-09-20,Teclado Mecanico,Perifericos,Norte,Maria Garcia,1350.65,3,0,4051.95
V-029812,2025-09-20,Smartphone,Electronica,Sur,Ana Martinez,4948.85,7,10,31177.76
V-033652,2025-09-20,Laptop Gamer,Electronica,Oeste,Valentina Ortiz,12073.12,3,0,36219.36
V-005934,2025-09-20,Disco SSD 1TB,Electronica,Este,Diego Flores,1513.72,2,5,2876.07
V-013918,2025-09-20,Mouse Gaming,Perifericos,Oeste,Miguel Angel,258.13,4,5,980.89
V-024239,2025-09-20,Escritorio,Muebles,Sur,Ana Martinez,2044.98,1,5,1942.73
V-015718,2025-09-20,Smartphone,Electronica,Sur,Ana Martinez,6755.91,3,0,20267.73
V-034602,2025-09-20,Silla Ergononica,Muebles,Centro,Pedro Sanchez,4082.52,4,0,16330.08
V-034183,2025-09-20,Disco SSD 1TB,Electronica,Sur,Luis Hernandez,1451.24,3,0,4353.72
V-040857,2025-09-20,Impresora,Oficina,Centro,Pedro Sanchez,2226.66,7,15,13248.63
V-008112,2025-09-20,Mouse Gaming,Perifericos,Oeste,Valentina Ortiz,790.95,8,0,6327.6
V-024931,2025-09-20,Monitor 27',Electronica,Oeste,Miguel Angel,4326.15,2,0,8652.3
V-015732,2025-09-20,Teclado Mecanico,Perifericos,Norte,Carlos Lopez,1482.43,6,5,8449.85
V-035089,2025-09-20,Disco SSD 1TB,Electronica,Oeste,Miguel Angel,911.91,3,5,2598.94
V-026738,2025-09-20,Router WiFi,Electronica,Centro,Sofia Ramirez,1451.09,1,10,1305.98
V-017129,2025-09-20,Smartphone,Electronica,Este,Diego Flores,8463.62,3,0,25390.86
V-035698,2025-09-20,Auriculares Bluetooth,Electronica,Sur,Ana Martinez,745.57,2,5,1416.58
V-013749,2025-09-20,Hub USB-C,Perifericos,Oeste,Miguel Angel,481.95,6,15,2457.94
V-041823,2025-09-20,Webcam HD,Electronica,Centro,Pedro Sanchez,908.09,1,0,908.09
V-033642,2025-09-20,Smartphone,Electronica,Sur,Ana Martinez,6952.28,1,5,6604.67
V-002885,2025-09-20,Laptop Gamer,Electronica,Oeste,Valentina Ortiz,13305.19,2,5,25279.86
V-008064,2025-09-20,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,658.77,2,5,1251.66
V-027622,2025-09-20,Silla Ergononica,Muebles,Oeste,Valentina Ortiz,4579.45,1,10,4121.5
V-013306,2025-09-20,Monitor 27',Electronica,Este,Diego Flores,3728.36,2,0,7456.72
V-025357,2025-09-20,Auriculares Bluetooth,Electronica,Sur,Ana Martinez,997.5,2,10,1795.5
V-032901,2025-09-20,Lampara LED,Oficina,Oeste,Miguel Angel,277.94,2,0,555.88
V-013030,2025-09-20,Escritorio,Muebles,Norte,Maria Garcia,2772.97,5,10,12478.36
V-015226,2025-09-20,Lampara LED,Oficina,Oeste,Valentina Ortiz,269.46,3,10,727.54
V-001014,2025-09-20,Disco SSD 1TB,Electronica,Sur,Ana Martinez,1059.81,2,5,2013.64
V-009527,2025-09-20,Disco SSD 1TB,Electronica,Centro,Sofia Ramirez,1752.06,5,5,8322.28
V-038682,2025-09-20,Router WiFi,Electronica,Sur,Ana Martinez,857.9,4,5,3260.02
V-034031,2025-09-20,Router WiFi,Electronica,Centro,Pedro Sanchez,1021.36,4,0,4085.44
V-024046,2025-09-20,Silla Ergononica,Muebles,Este,Laura Torres,6485.4,1,10,5836.86
V-029949,2025-09-21,Webcam HD,Electronica,Centro,Sofia Ramirez,730.4,3,5,2081.64
V-004930,2025-09-21,Silla Ergononica,Muebles,Oeste,Valentina Ortiz,5546.08,2,5,10537.55
V-011845,2025-09-21,Tablet,Electronica,Centro,Sofia Ramirez,3359.72,1,5,3191.73
V-034511,2025-09-21,Auriculares Bluetooth,Electronica,Sur,Ana Martinez,539.04,1,5,512.09
V-008830,2025-09-21,Smartphone,Electronica,Centro,Sofia Ramirez,5720.44,1,5,5434.42
V-029882,2025-09-21,Escritorio,Muebles,Centro,Sofia Ramirez,2745.67,4,10,9884.41
V-044066,2025-09-21,Mouse Gaming,Perifericos,Oeste,Miguel Angel,294.19,2,5,558.96
V-023235,2025-09-21,Escritorio,Muebles,Este,Diego Flores,1864.2,5,0,9321.0
V-012297,2025-09-21,Webcam HD,Electronica,Este,Diego Flores,1073.49,4,5,4079.26
V-031786,2025-09-21,Smartphone,Electronica,Sur,Luis Hernandez,7420.38,3,5,21148.08
V-032864,2025-09-21,Disco SSD 1TB,Electronica,Norte,Maria Garcia,992.22,3,5,2827.83
V-030627,2025-09-21,Smartphone,Electronica,Sur,Luis Hernandez,6918.59,4,0,27674.36
V-012669,2025-09-21,Mouse Gaming,Perifericos,Norte,Maria Garcia,320.73,7,10,2020.6
V-036497,2025-09-21,Laptop Gamer,Electronica,Centro,Sofia Ramirez,17031.02,2,0,34062.04
V-018005,2025-09-21,Auriculares Bluetooth,Electronica,Sur,Luis Hernandez,690.46,2,0,1380.92
V-005284,2025-09-21,Router WiFi,Electronica,Centro,Pedro Sanchez,1774.18,2,10,3193.52
V-004687,2025-09-21,Escritorio,Muebles,Norte,Maria Garcia,3791.19,2,5,7203.26
V-017949,2025-09-21,Lampara LED,Oficina,Oeste,Miguel Angel,262.17,3,0,786.51
V-018291,2025-09-21,Disco SSD 1TB,Electronica,Centro,Pedro Sanchez,1539.4,2,0,3078.8
V-044935,2025-09-21,Mouse Gaming,Perifericos,Oeste,Miguel Angel,595.88,4,0,2383.52
V-013289,2025-09-21,Impresora,Oficina,Oeste,Valentina Ortiz,2311.21,3,10,6240.27
V-005318,2025-09-21,Disco SSD 1TB,Electronica,Centro,Sofia Ramirez,1125.05,5,15,4781.46
V-029731,2025-09-21,Teclado Mecanico,Perifericos,Centro,Sofia Ramirez,1431.46,5,5,6799.44
V-041312,2025-09-21,Lampara LED,Oficina,Este,Laura Torres,443.99,6,15,2264.35
V-030999,2025-09-21,Lampara LED,Oficina,Sur,Luis Hernandez,242.25,4,5,920.55
V-031293,2025-09-21,Impresora,Oficina,Oeste,Valentina Ortiz,1829.78,3,5,5214.87
V-032896,2025-09-21,Teclado Mecanico,Perifericos,Centro,Pedro Sanchez,941.66,4,10,3389.98
V-017558,2025-09-21,Router WiFi,Electronica,Norte,Carlos Lopez,1881.6,5,15,7996.8
V-021148,2025-09-21,Laptop Gamer,Electronica,Oeste,Miguel Angel,16906.14,5,10,76077.63
V-034850,2025-09-21,Disco SSD 1TB,Electronica,Sur,Ana Martinez,1627.1,2,0,3254.2
V-007782,2025-09-21,Disco SSD 1TB,Electronica,Norte,Carlos Lopez,1580.67,5,15,6717.85
V-044764,2025-09-21,Tablet,Electronica,Centro,Sofia Ramirez,5987.64,3,5,17064.77
V-007285,2025-09-21,Impresora,Oficina,Oeste,Miguel Angel,2204.16,3,5,6281.86
V-034906,2025-09-21,Hub USB-C,Perifericos,Sur,Ana Martinez,524.67,5,5,2492.18
V-021475,2025-09-21,Disco SSD 1TB,Electronica,Sur,Ana Martinez,1555.65,2,0,3111.3
V-010242,2025-09-21,Tablet,Electronica,Centro,Sofia Ramirez,4603.31,4,0,18413.24
V-032119,2025-09-21,Webcam HD,Electronica,Centro,Pedro Sanchez,877.76,4,5,3335.49
V-031592,2025-09-21,Webcam HD,Electronica,Centro,Sofia Ramirez,1105.48,3,0,3316.44
V-007805,2025-09-21,Disco SSD 1TB,Electronica,Centro,Pedro Sanchez,1692.31,2,0,3384.62
V-034795,2025-09-21,Monitor 27',Electronica,Sur,Luis Hernandez,3814.56,6,5,21742.99
V-024687,2025-09-21,Mouse Gaming,Perifericos,Norte,Maria Garcia,529.58,5,5,2515.5
V-014678,2025-09-21,Monitor 27',Electronica,Norte,Maria Garcia,3766.56,3,0,11299.68
V-042722,2025-09-21,Escritorio,Muebles,Sur,Luis Hernandez,2626.91,2,0,5253.82
V-007406,2025-09-21,Disco SSD 1TB,Electronica,Oeste,Miguel Angel,1513.61,2,0,3027.22
V-029328,2025-09-21,Tablet,Electronica,Este,Laura Torres,5081.41,3,0,15244.23
V-014409,2025-09-21,Hub USB-C,Perifericos,Sur,Ana Martinez,680.34,2,0,1360.68
V-024920,2025-09-21,Smartphone,Electronica,Centro,Sofia Ramirez,3712.03,3,0,11136.09
V-033184,2025-09-21,Laptop Gamer,Electronica,Centro,Sofia Ramirez,12711.84,1,0,12711.84
V-044355,2025-09-21,Silla Ergononica,Muebles,Sur,Ana Martinez,4726.88,3,0,14180.64
V-016548,2025-09-21,Laptop Gamer,Electronica,Sur,Luis Hernandez,17798.26,2,5,33816.69
V-038060,2025-09-21,Webcam HD,Electronica,Oeste,Miguel Angel,864.24,3,5,2463.08
V-020275,2025-09-21,Mouse Gaming,Perifericos,Oeste,Valentina Ortiz,660.06,4,0,2640.24
V-036646,2025-09-21,Lampara LED,Oficina,Oeste,Miguel Angel,282.58,4,0,1130.32
V-018739,2025-09-21,Hub USB-C,Perifericos,Este,Diego Flores,670.9,4,0,2683.6
V-006688,2025-09-21,Router WiFi,Electronica,Centro,Pedro Sanchez,1903.09,2,5,3615.87
V-030539,2025-09-21,Silla Ergononica,Muebles,Norte,Carlos Lopez,6216.49,2,10,11189.68
V-044325,2025-09-21,Teclado Mecanico,Perifericos,Este,Laura Torres,1437.09,4,5,5460.94
V-036098,2025-09-21,Monitor 27',Electronica,Norte,Carlos Lopez,3850.72,4,0,15402.88
V-022945,2025-09-21,Router WiFi,Electronica,Este,Diego Flores,1378.93,3,0,4136.79
V-037992,2025-09-21,Laptop Gamer,Electronica,Este,Diego Flores,12188.21,5,0,60941.05
V-004630,2025-09-21,Smartphone,Electronica,Norte,Carlos Lopez,4251.58,3,0,12754.74
V-017749,2025-09-21,Webcam HD,Electronica,Este,Diego Flores,1709.58,4,5,6496.4
V-001965,2025-09-21,Auriculares Bluetooth,Electronica,Norte,Carlos Lopez,686.66,3,0,2059.98
V-042531,2025-09-21,Tablet,Electronica,Sur,Ana Martinez,2380.08,4,0,9520.32
V-043759,2025-09-21,Escritorio,Muebles,Centro,Pedro Sanchez,3221.1,1,5,3060.04
V-016106,2025-09-21,Laptop Gamer,Electronica,Norte,Maria Garcia,16581.85,5,10,74618.32
V-018123,2025-09-21,Laptop Gamer,Electronica,Norte,Carlos Lopez,15400.21,6,10,83161.13
V-020373,2025-09-21,Lampara LED,Oficina,Sur,Ana Martinez,244.88,4,0,979.52
V-011521,2025-09-21,Tablet,Electronica,Sur,Luis Hernandez,5446.06,1,0,5446.06
V-029234,2025-09-21,Mouse Gaming,Perifericos,Oeste,Miguel Angel,761.49,6,10,4112.05
V-016123,2025-09-21,Monitor 27',Electronica,Este,Diego Flores,4891.23,4,0,19564.92
V-023056,2025-09-21,Impresora,Oficina,Sur,Ana Martinez,1560.84,5,10,7023.78
V-003623,2025-09-21,Lampara LED,Oficina,Oeste,Valentina Ortiz,242.64,4,10,873.5
V-006399,2025-09-21,Lampara LED,Oficina,Oeste,Miguel Angel,248.65,4,5,944.87
V-042148,2025-09-21,Router WiFi,Electronica,Sur,Luis Hernandez,844.1,2,10,1519.38
V-022247,2025-09-21,Auriculares Bluetooth,Electronica,Sur,Luis Hernandez,1051.08,5,15,4467.09
V-025389,2025-09-21,Router WiFi,Electronica,Este,Diego Flores,1377.74,2,10,2479.93
V-037651,2025-09-21,Escritorio,Muebles,Centro,Sofia Ramirez,2805.62,3,0,8416.86
V-037238,2025-09-21,Impresora,Oficina,Este,Laura Torres,3336.18,5,10,15012.81
V-033941,2025-09-21,Router WiFi,Electronica,Sur,Ana Martinez,1218.94,2,0,2437.88
V-033839,2025-09-21,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,1010.46,1,0,1010.46
V-043501,2025-09-21,Teclado Mecanico,Perifericos,Norte,Maria Garcia,1400.23,2,5,2660.44
V-024780,2025-09-22,Mouse Gaming,Perifericos,Sur,Ana Martinez,578.77,3,5,1649.49
V-037316,2025-09-22,Laptop Gamer,Electronica,Sur,Luis Hernandez,13801.71,4,5,52446.5
V-025284,2025-09-22,Smartphone,Electronica,Norte,Carlos Lopez,7301.65,5,10,32857.43
V-035482,2025-09-22,Escritorio,Muebles,Oeste,Miguel Angel,3010.71,4,10,10838.56
V-023633,2025-09-22,Mouse Gaming,Perifericos,Sur,Luis Hernandez,792.27,5,0,3961.35
V-012769,2025-09-22,Tablet,Electronica,Centro,Sofia Ramirez,3321.63,2,10,5978.93
V-004727,2025-09-22,Tablet,Electronica,Centro,Sofia Ramirez,3773.19,4,5,14338.12
V-006651,2025-09-22,Smartphone,Electronica,Oeste,Valentina Ortiz,7700.93,1,0,7700.93
V-027030,2025-09-22,Tablet,Electronica,Oeste,Miguel Angel,2863.09,1,0,2863.09
V-015304,2025-09-22,Mouse Gaming,Perifericos,Sur,Luis Hernandez,623.0,7,15,3706.85
V-035809,2025-09-22,Router WiFi,Electronica,Centro,Sofia Ramirez,1040.73,3,5,2966.08
V-032976,2025-09-22,Lampara LED,Oficina,Oeste,Valentina Ortiz,362.28,5,10,1630.26
V-030016,2025-09-22,Laptop Gamer,Electronica,Sur,Luis Hernandez,16656.54,4,5,63294.85
V-043692,2025-09-22,Silla Ergononica,Muebles,Sur,Ana Martinez,4530.05,1,10,4077.04
V-001527,2025-09-22,Router WiFi,Electronica,Este,Laura Torres,1607.54,5,0,8037.7
V-015309,2025-09-22,Escritorio,Muebles,Sur,Ana Martinez,3570.92,3,0,10712.76
V-041662,2025-09-22,Smartphone,Electronica,Oeste,Valentina Ortiz,7024.13,1,5,6672.92
V-038934,2025-09-22,Laptop Gamer,Electronica,Centro,Pedro Sanchez,15347.68,3,0,46043.04
V-041495,2025-09-22,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,833.7,2,0,1667.4
V-009142,2025-09-22,Tablet,Electronica,Oeste,Miguel Angel,2595.79,2,0,5191.58
V-018102,2025-09-22,Lampara LED,Oficina,Este,Diego Flores,341.12,5,15,1449.76
V-016403,2025-09-22,Lampara LED,Oficina,Este,Diego Flores,291.1,5,5,1382.72
V-009668,2025-09-22,Impresora,Oficina,Oeste,Valentina Ortiz,2910.62,7,10,18336.91
V-005340,2025-09-22,Silla Ergononica,Muebles,Sur,Ana Martinez,6068.28,3,0,18204.84
V-018107,2025-09-22,Hub USB-C,Perifericos,Norte,Maria Garcia,632.43,6,15,3225.39
V-006355,2025-09-22,Monitor 27',Electronica,Centro,Sofia Ramirez,5055.12,2,0,10110.24
V-036952,2025-09-22,Monitor 27',Electronica,Este,Diego Flores,4965.61,2,5,9434.66
V-036944,2025-09-22,Webcam HD,Electronica,Sur,Ana Martinez,1700.61,1,5,1615.58
V-018527,2025-09-22,Silla Ergononica,Muebles,Este,Diego Flores,6048.02,2,5,11491.24
V-024446,2025-09-22,Laptop Gamer,Electronica,Norte,Carlos Lopez,12081.96,3,5,34433.59
V-015859,2025-09-22,Auriculares Bluetooth,Electronica,Norte,Carlos Lopez,520.61,3,0,1561.83
V-041811,2025-09-22,Teclado Mecanico,Perifericos,Oeste,Miguel Angel,1297.17,5,5,6161.56
V-041221,2025-09-22,Silla Ergononica,Muebles,Este,Laura Torres,4634.99,2,0,9269.98
V-003679,2025-09-22,Webcam HD,Electronica,Norte,Maria Garcia,869.25,5,15,3694.31
V-003733,2025-09-22,Impresora,Oficina,Este,Diego Flores,1793.69,1,5,1704.01
V-016031,2025-09-22,Webcam HD,Electronica,Oeste,Miguel Angel,1781.02,4,10,6411.67
V-038563,2025-09-22,Mouse Gaming,Perifericos,Sur,Luis Hernandez,794.56,8,5,6038.66
V-006801,2025-09-22,Hub USB-C,Perifericos,Centro,Pedro Sanchez,366.05,5,15,1555.71
V-010396,2025-09-22,Laptop Gamer,Electronica,Sur,Luis Hernandez,15415.01,4,5,58577.04
V-043213,2025-09-22,Mouse Gaming,Perifericos,Este,Laura Torres,616.77,2,5,1171.86
V-025571,2025-09-22,Impresora,Oficina,Centro,Sofia Ramirez,1864.34,5,5,8855.61
V-016312,2025-09-22,Auriculares Bluetooth,Electronica,Sur,Luis Hernandez,502.42,5,10,2260.89
V-031660,2025-09-22,Router WiFi,Electronica,Norte,Maria Garcia,1659.76,2,0,3319.52
V-009986,2025-09-22,Tablet,Electronica,Oeste,Valentina Ortiz,3706.39,1,5,3521.07
V-026528,2025-09-22,Webcam HD,Electronica,Este,Diego Flores,1521.07,5,10,6844.82
V-042969,2025-09-22,Teclado Mecanico,Perifericos,Norte,Maria Garcia,1036.26,4,0,4145.04
V-040006,2025-09-22,Disco SSD 1TB,Electronica,Centro,Sofia Ramirez,1050.24,3,0,3150.72
V-018288,2025-09-22,Teclado Mecanico,Perifericos,Norte,Carlos Lopez,939.92,5,15,3994.66
V-042637,2025-09-22,Router WiFi,Electronica,Centro,Sofia Ramirez,1973.74,2,0,3947.48
V-030707,2025-09-22,Auriculares Bluetooth,Electronica,Sur,Ana Martinez,465.78,4,0,1863.12
V-022262,2025-09-22,Auriculares Bluetooth,Electronica,Sur,Luis Hernandez,1070.6,2,5,2034.14
V-008761,2025-09-22,Escritorio,Muebles,Oeste,Valentina Ortiz,3869.18,2,0,7738.36
V-018841,2025-09-22,Lampara LED,Oficina,Este,Diego Flores,228.19,2,0,456.38
V-043799,2025-09-22,Tablet,Electronica,Norte,Maria Garcia,3659.94,1,0,3659.94
V-016780,2025-09-22,Router WiFi,Electronica,Sur,Luis Hernandez,1713.42,3,0,5140.26
V-018185,2025-09-22,Tablet,Electronica,Sur,Luis Hernandez,3195.96,3,5,9108.49
V-014887,2025-09-22,Silla Ergononica,Muebles,Este,Diego Flores,6846.73,1,0,6846.73
V-034961,2025-09-22,Webcam HD,Electronica,Sur,Luis Hernandez,1121.37,1,0,1121.37
V-032669,2025-09-22,Laptop Gamer,Electronica,Sur,Ana Martinez,12147.48,2,5,23080.21
V-008101,2025-09-22,Teclado Mecanico,Perifericos,Centro,Pedro Sanchez,1493.2,5,10,6719.4
V-041784,2025-09-22,Router WiFi,Electronica,Norte,Maria Garcia,905.11,3,0,2715.33
V-037456,2025-09-22,Impresora,Oficina,Centro,Sofia Ramirez,2912.52,3,5,8300.68
V-022513,2025-09-22,Lampara LED,Oficina,Norte,Carlos Lopez,476.22,4,0,1904.88
V-000746,2025-09-22,Impresora,Oficina,Este,Laura Torres,2818.85,4,5,10711.63
V-035557,2025-09-22,Teclado Mecanico,Perifericos,Norte,Maria Garcia,578.04,5,15,2456.67
V-013175,2025-09-22,Impresora,Oficina,Este,Laura Torres,2357.67,2,5,4479.57
V-013840,2025-09-22,Router WiFi,Electronica,Este,Laura Torres,819.66,4,0,3278.64
V-013496,2025-09-22,Teclado Mecanico,Perifericos,Sur,Ana Martinez,1362.92,5,10,6133.14
V-020235,2025-09-23,Monitor 27',Electronica,Este,Diego Flores,4601.22,4,10,16564.39
V-044806,2025-09-23,Webcam HD,Electronica,Este,Laura Torres,603.43,3,5,1719.78
V-040518,2025-09-23,Webcam HD,Electronica,Este,Diego Flores,1706.21,1,5,1620.9
V-024921,2025-09-23,Laptop Gamer,Electronica,Norte,Maria Garcia,17328.04,6,15,88373.0
V-000203,2025-09-23,Silla Ergononica,Muebles,Norte,Carlos Lopez,6785.55,3,5,19338.82
V-024948,2025-09-23,Disco SSD 1TB,Electronica,Sur,Ana Martinez,1587.05,3,5,4523.09
V-040599,2025-09-23,Router WiFi,Electronica,Este,Diego Flores,1510.42,3,10,4078.13
